Time[s], Channel 0, Channel 2
15.045014999999999, 0, 1
15.133861000000000, 0, 0
15.134421000000000, 1, 0
15.229839000000000, 0, 0
15.229845999999998, 0, 1
15.317067999999999, 0, 0
15.318598999999999, 1, 0
15.408876999999999, 1, 1
15.410938000000000, 0, 1
15.507607999999999, 1, 1
15.508001999999999, 1, 0
15.604801999999999, 1, 1
15.606262999999998, 0, 1
15.690128999999999, 0, 0
15.691682000000000, 1, 0
15.785765000000000, 1, 1
15.787046000000000, 0, 1
15.876655000000000, 0, 0
15.877293999999999, 1, 0
15.969481999999999, 1, 1
15.970428000000000, 0, 1
16.064995000000000, 0, 0
16.065583000000000, 1, 0
16.157522999999998, 1, 1
16.158919999999998, 0, 1
16.251442999999998, 1, 1
16.251580999999998, 1, 0
16.346221000000000, 0, 0
16.348039000000000, 0, 1
16.438658999999998, 0, 0
16.441535999999999, 1, 0
16.526882000000001, 0, 0
16.527169999999998, 0, 1
16.620076000000001, 0, 0
16.620289000000000, 1, 0
16.719410000000000, 0, 0
16.719552999999998, 0, 1
16.805375999999999, 1, 1
16.805845999999999, 1, 0
16.902248999999998, 0, 0
16.903122000000000, 0, 1
16.994938999999999, 1, 1
16.995297999999998, 1, 0
17.082079000000000, 1, 1
17.083455000000001, 0, 1
17.175932000000000, 1, 1
17.177502000000000, 1, 0
17.275366999999999, 0, 0
17.277953000000000, 0, 1
17.362069999999999, 1, 1
17.363358999999999, 1, 0
17.454785999999999, 1, 1
17.455117999999999, 0, 1
17.544919999999998, 0, 0
17.545279000000001, 1, 0
17.641627000000000, 1, 1
17.642191000000000, 0, 1
17.730443999999999, 1, 1
17.731173999999999, 1, 0
17.823884000000000, 0, 0
17.824468000000000, 0, 1
17.920389000000000, 1, 1
17.921755999999998, 1, 0
18.012034000000000, 0, 0
18.012380000000000, 0, 1
18.103731000000000, 1, 1
18.103833999999999, 1, 0
18.204170999999999, 0, 0
18.205656999999999, 0, 1
18.296046999999998, 0, 0
18.298455000000001, 1, 0
18.383962000000000, 0, 0
18.384070999999999, 0, 1
18.474065000000000, 0, 0
18.474723999999998, 1, 0
18.570533999999999, 0, 0
18.570715000000000, 0, 1
18.661498999999999, 1, 1
18.677060999999998, 1, 0
18.754049999999999, 0, 0
18.756816000000001, 0, 1
18.848810999999998, 0, 0
18.849533999999998, 1, 0
18.941206999999999, 1, 1
18.941620000000000, 0, 1
19.033318999999999, 1, 1
19.035930999999998, 1, 0
19.130669999999999, 0, 0
19.130993999999998, 0, 1
19.231052999999999, 1, 1
19.234408999999999, 1, 0
19.312421000000001, 1, 1
19.312860000000001, 0, 1
19.404274999999998, 1, 1
19.404360999999998, 1, 0
19.498335000000001, 1, 1
19.499451999999998, 0, 1
19.592976999999998, 1, 1
19.593442000000000, 1, 0
19.685575000000000, 0, 0
19.685841999999997, 0, 1
19.778834000000000, 1, 1
19.780486000000000, 1, 0
19.869426999999998, 0, 0
19.871071999999998, 0, 1
19.959569999999999, 1, 1
19.959734999999998, 1, 0
20.057393999999999, 0, 0
20.058949999999999, 0, 1
20.147330000000000, 0, 0
20.148695000000000, 1, 0
20.245685999999999, 0, 0
20.245688999999999, 0, 1
20.333140999999998, 1, 1
20.335153999999999, 1, 0
20.429473999999999, 0, 0
20.430083000000000, 0, 1
20.519866999999998, 1, 1
20.541512999999998, 1, 0
20.608736000000000, 0, 0
20.610993999999998, 0, 1
20.706066999999997, 1, 1
20.711046000000000, 1, 0
20.798278000000000, 0, 0
20.800107999999998, 0, 1
20.901498999999998, 1, 1
20.901508000000000, 1, 0
20.982671000000000, 0, 0
20.986228999999998, 0, 1
21.077211999999999, 1, 1
21.077971999999999, 1, 0
21.171766999999999, 0, 0
21.173669999999998, 0, 1
21.268318000000001, 0, 0
21.269627999999997, 1, 0
21.355380999999998, 1, 1
21.355839000000000, 0, 1
21.447084999999998, 1, 1
21.448983999999999, 1, 0
21.540277000000000, 1, 1
21.540624999999999, 0, 1
21.634869999999999, 0, 0
21.635196999999998, 1, 0
21.728096999999998, 0, 0
21.730264999999999, 0, 1
21.818736999999999, 1, 1
21.819706000000000, 1, 0
21.912516000000000, 1, 1
21.912687999999999, 0, 1
22.006356000000000, 0, 0
22.007373999999999, 1, 0
22.095941999999997, 0, 0
22.097951999999999, 0, 1
22.204034999999998, 1, 1
22.206343999999998, 1, 0
22.290170999999997, 1, 1
22.292659999999998, 0, 1
22.376525999999998, 0, 0
22.376780999999998, 1, 0
22.470085999999998, 1, 1
22.470420000000001, 0, 1
22.561558999999999, 0, 0
22.562083999999999, 1, 0
22.656150000000000, 0, 0
22.657705000000000, 0, 1
22.747778999999998, 1, 1
22.748151000000000, 1, 0
22.841763999999998, 0, 0
22.842817999999998, 0, 1
22.950641999999998, 1, 1
22.953606999999998, 1, 0
23.027574999999999, 1, 1
23.029378999999999, 0, 1
23.121247000000000, 1, 1
23.121842999999998, 1, 0
23.217250999999997, 1, 1
23.217763999999999, 0, 1
23.313350000000000, 1, 1
23.314491000000000, 1, 0
23.398506999999999, 1, 1
23.398674999999997, 0, 1
23.491246000000000, 1, 1
23.494914999999999, 1, 0
23.584630999999998, 0, 0
23.584665999999999, 0, 1
23.675608999999998, 0, 0
23.676150000000000, 1, 0
23.769728000000001, 1, 1
23.770595999999998, 0, 1
23.863108999999998, 0, 0
23.864045999999998, 1, 0
23.954219999999999, 0, 0
23.954805000000000, 0, 1
24.047086000000000, 0, 0
24.047763000000000, 1, 0
24.142623999999998, 1, 1
24.142702999999997, 0, 1
24.239995999999998, 0, 0
24.241381999999998, 1, 0
24.326688999999998, 0, 0
24.327165999999998, 0, 1
24.419228000000000, 1, 1
24.419785999999998, 1, 0
24.514299999999999, 1, 1
24.514406999999999, 0, 1
24.604647999999997, 1, 1
24.605045999999998, 1, 0
24.700384999999997, 1, 1
24.701024000000000, 0, 1
24.789617999999997, 0, 0
24.791812000000000, 1, 0
24.884218999999998, 0, 0
24.890034999999997, 0, 1
24.978681999999999, 1, 1
24.984404999999999, 1, 0
25.069877999999999, 0, 0
25.074137000000000, 0, 1
25.164075999999998, 0, 0
25.165595999999997, 1, 0
25.257769000000000, 1, 1
25.327199999999998, 0, 1
25.346792999999998, 1, 1
25.350722999999999, 1, 0
25.454248999999997, 1, 1
25.462931999999999, 0, 1
25.531070000000000, 0, 0
25.595502999999997, 1, 0
25.626702999999999, 0, 0
25.627800999999998, 0, 1
25.720813000000000, 0, 0
25.732616000000000, 1, 0
25.820681999999998, 1, 1
25.868205999999997, 0, 1
25.906050999999998, 0, 0
26.004090999999999, 1, 0
26.012118999999998, 1, 1
26.017161999999999, 0, 1
26.092881999999999, 0, 0
26.107453999999997, 1, 0
26.188872999999997, 0, 0
26.189021000000000, 0, 1
26.286085999999997, 0, 0
26.286866000000000, 1, 0
26.371316999999998, 1, 1
26.372356999999997, 0, 1
26.462526000000000, 1, 1
26.463595999999999, 1, 0
26.553160999999999, 1, 1
26.554161999999998, 0, 1
26.649799999999999, 1, 1
26.650188000000000, 1, 0
26.741667999999997, 0, 0
26.741897999999999, 0, 1
26.834683999999999, 0, 0
26.835208999999999, 1, 0
26.931446999999999, 1, 1
26.932925999999998, 0, 1
27.019807000000000, 1, 1
27.020323999999999, 1, 0
27.112327999999998, 1, 1
27.112469999999998, 0, 1
27.210801999999997, 1, 1
27.213379000000000, 1, 0
27.300193999999998, 1, 1
27.301580999999999, 0, 1
27.391067999999997, 0, 0
27.391418999999999, 1, 0
27.484397999999999, 1, 1
27.486253999999999, 0, 1
27.579193000000000, 0, 0
27.579201999999999, 1, 0
27.669470999999998, 0, 0
27.670361999999997, 0, 1
27.763518999999999, 1, 1
27.764209999999999, 1, 0
27.858032999999999, 0, 0
27.859059999999999, 0, 1
27.948993999999999, 0, 0
27.949569999999998, 1, 0
28.038329999999998, 1, 1
28.041321000000000, 0, 1
28.135354000000000, 1, 1
28.135807999999997, 1, 0
28.228717000000000, 0, 0
28.231921000000000, 0, 1
28.319732999999999, 0, 0
28.320553999999998, 1, 0
28.416656999999997, 1, 1
28.417579999999997, 0, 1
28.508904999999999, 0, 0
28.512998000000000, 1, 0
28.598593999999999, 1, 1
28.599778999999998, 0, 1
28.692508000000000, 1, 1
28.692850999999997, 1, 0
28.785215999999998, 1, 1
28.786519999999999, 0, 1
28.876840999999999, 1, 1
28.880462999999999, 1, 0
28.970177000000000, 1, 1
28.970291999999997, 0, 1
29.065362000000000, 1, 1
29.065591999999999, 1, 0
29.158698999999999, 0, 0
29.158716999999999, 0, 1
29.252609000000000, 0, 0
29.254201999999999, 1, 0
29.346558999999999, 0, 0
29.346795999999998, 0, 1
29.435880999999998, 0, 0
29.436387999999997, 1, 0
29.528596999999998, 1, 1
29.529615999999997, 0, 1
29.619374999999998, 0, 0
29.619619999999998, 1, 0
29.717222999999997, 1, 1
29.717324999999999, 0, 1
29.805215999999998, 0, 0
29.807410999999998, 1, 0
29.899130000000000, 0, 0
29.899276000000000, 0, 1
29.999487999999999, 1, 1
30.003494000000000, 1, 0
30.085362999999997, 0, 0
30.090745999999999, 0, 1
30.180947999999997, 1, 1
30.183349000000000, 1, 0
30.278063000000000, 0, 0
30.278976000000000, 0, 1
30.366129999999998, 0, 0
30.367141999999998, 1, 0
30.456788000000000, 0, 0
30.457780000000000, 0, 1
30.550044999999997, 0, 0
30.550578999999999, 1, 0
30.645090000000000, 1, 1
30.645405000000000, 0, 1
30.735219999999998, 0, 0
30.735586999999999, 1, 0
30.824327999999998, 1, 1
30.828935999999999, 0, 1
30.924555999999999, 1, 1
30.926403999999998, 1, 0
31.014529999999997, 0, 0
31.014765999999998, 0, 1
31.106023999999998, 1, 1
31.107077999999998, 1, 0
31.207390999999998, 1, 1
31.208508999999999, 0, 1
31.303832000000000, 0, 0
31.304131999999999, 1, 0
31.385299000000000, 0, 0
31.385852000000000, 0, 1
31.480069000000000, 1, 1
31.481120999999998, 1, 0
31.573682999999999, 0, 0
31.573884999999997, 0, 1
31.664866000000000, 0, 0
31.665412999999997, 1, 0
31.757642999999998, 1, 1
31.758170999999997, 0, 1
31.855048999999998, 1, 1
31.855426999999999, 1, 0
31.943194999999999, 1, 1
31.944965000000000, 0, 1
32.035254000000002, 0, 0
32.036221999999995, 1, 0
32.131923000000000, 1, 1
32.133427999999995, 0, 1
32.232241000000002, 0, 0
32.234515999999999, 1, 0
32.314622999999997, 1, 1
32.314768999999998, 0, 1
32.409148000000002, 1, 1
32.410174999999995, 1, 0
32.502837999999997, 1, 1
32.503512999999998, 0, 1
32.593342000000000, 1, 1
32.594611999999998, 1, 0
32.684635000000000, 0, 0
32.686011999999998, 0, 1
32.781728999999999, 1, 1
32.784157000000000, 1, 0
32.877262000000002, 1, 1
32.877683999999995, 0, 1
32.963611000000000, 1, 1
32.964753999999999, 1, 0
33.058723999999998, 1, 1
33.059756999999998, 0, 1
33.152795999999995, 0, 0
33.155392999999997, 1, 0
33.244293999999996, 0, 0
33.244830999999998, 0, 1
33.335895999999998, 0, 0
33.336902000000002, 1, 0
33.431264999999996, 1, 1
33.431483999999998, 0, 1
33.523050999999995, 0, 0
33.523151999999996, 1, 0
33.614058000000000, 0, 0
33.614117999999998, 0, 1
33.712356999999997, 0, 0
33.713797000000000, 1, 0
33.802239000000000, 0, 0
33.802498000000000, 0, 1
33.891880000000000, 0, 0
33.892868999999997, 1, 0
33.988797999999996, 1, 1
33.988911000000002, 0, 1
34.082208999999999, 0, 0
34.082453999999998, 1, 0
34.178046000000002, 0, 0
34.178855999999996, 0, 1
34.271944999999995, 0, 0
34.272272000000001, 1, 0
34.364567000000001, 0, 0
34.366016999999999, 0, 1
34.452736999999999, 0, 0
34.453018999999998, 1, 0
34.542750999999996, 0, 0
34.542966999999997, 0, 1
34.640943000000000, 1, 1
34.642190999999997, 1, 0
34.727468999999999, 1, 1
34.731501999999999, 0, 1
34.821680000000001, 1, 1
34.821740999999996, 1, 0
34.913148999999997, 1, 1
34.917221999999995, 0, 1
35.008792000000000, 0, 0
35.009760999999997, 1, 0
35.099643000000000, 0, 0
35.101689000000000, 0, 1
35.203519000000000, 1, 1
35.204749999999997, 1, 0
35.289403999999998, 0, 0
35.291634999999999, 0, 1
35.381811999999996, 1, 1
35.383125000000000, 1, 0
35.470787000000001, 1, 1
35.471071999999999, 0, 1
35.562919999999998, 0, 0
35.564157000000002, 1, 0
35.658961999999995, 0, 0
35.659434999999995, 0, 1
35.750679999999996, 0, 0
35.750794999999997, 1, 0
35.844727999999996, 0, 0
35.847152000000001, 0, 1
35.937469999999998, 0, 0
35.939248999999997, 1, 0
36.030141000000000, 1, 1
36.032117999999997, 0, 1
36.119619000000000, 0, 0
36.121355000000001, 1, 0
36.219687000000000, 1, 1
36.221111000000001, 0, 1
36.307859999999998, 1, 1
36.308084000000001, 1, 0
36.399825999999997, 0, 0
36.400931999999997, 0, 1
36.494149999999998, 1, 1
36.494696999999995, 1, 0
36.587627999999995, 0, 0
36.588146999999999, 0, 1
36.678339999999999, 1, 1
36.679217999999999, 1, 0
36.771715000000000, 1, 1
36.773170000000000, 0, 1
36.866807999999999, 0, 0
36.867215999999999, 1, 0
36.957943000000000, 0, 0
36.958872999999997, 0, 1
37.049506999999998, 1, 1
37.052496999999995, 1, 0
37.144638000000000, 0, 0
37.146034000000000, 0, 1
37.239325000000001, 0, 0
37.241495999999998, 1, 0
37.329166999999998, 0, 0
37.330542999999999, 0, 1
37.422145999999998, 1, 1
37.422725000000000, 1, 0
37.516149999999996, 0, 0
37.517842999999999, 0, 1
37.606784999999995, 0, 0
37.607797999999995, 1, 0
37.707059000000001, 1, 1
37.707107999999998, 0, 1
37.794776999999996, 1, 1
37.795068000000001, 1, 0
37.887037999999997, 1, 1
37.887174000000002, 0, 1
37.979133999999995, 1, 1
37.980854999999998, 1, 0
38.073882999999995, 1, 1
38.074025999999996, 0, 1
38.167170999999996, 1, 1
38.168265999999996, 1, 0
38.262744999999995, 1, 1
38.263511000000001, 0, 1
38.350608999999999, 0, 0
38.351548999999999, 1, 0
38.444178999999998, 0, 0
38.445555999999996, 0, 1
38.537365999999999, 1, 1
38.538238999999997, 1, 0
38.627898999999999, 0, 0
38.628578999999995, 0, 1
38.723478999999998, 0, 0
38.724091999999999, 1, 0
38.815899999999999, 0, 0
38.816671999999997, 0, 1
38.908932999999998, 1, 1
38.909002999999998, 1, 0
39.003321000000000, 0, 0
39.004196999999998, 0, 1
39.095199000000001, 1, 1
39.096558999999999, 1, 0
39.196379000000000, 1, 1
39.197983999999998, 0, 1
39.282612000000000, 0, 0
39.285708000000000, 1, 0
39.371797999999998, 1, 1
39.374002999999995, 0, 1
39.465283999999997, 0, 0
39.466090000000001, 1, 0
39.556429000000001, 1, 1
39.558588000000000, 0, 1
39.651064999999996, 0, 0
39.652941999999996, 1, 0
39.744011000000000, 0, 0
39.745334999999997, 0, 1
39.837862999999999, 0, 0
39.838057999999997, 1, 0
39.930309999999999, 1, 1
39.931179000000000, 0, 1
40.021614000000000, 1, 1
40.022689000000000, 1, 0
40.116464999999998, 0, 0
40.116805999999997, 0, 1
40.213724999999997, 1, 1
40.214107999999996, 1, 0
40.304075999999995, 0, 0
40.305126999999999, 0, 1
40.394431999999995, 1, 1
40.394523000000000, 1, 0
40.487317999999995, 0, 0
40.488785000000000, 0, 1
40.581537999999995, 0, 0
40.581930999999997, 1, 0
40.673586999999998, 0, 0
40.673783999999998, 0, 1
40.764552999999999, 1, 1
40.765014000000001, 1, 0
40.862448000000001, 1, 1
40.863020999999996, 0, 1
40.952825999999995, 0, 0
40.953958999999998, 1, 0
41.044067999999996, 0, 0
41.046070000000000, 0, 1
41.149876999999996, 0, 0
41.151638999999996, 1, 0
41.234966000000000, 1, 1
41.238931000000001, 0, 1
41.324241000000001, 1, 1
41.327024000000002, 1, 0
41.416694000000000, 0, 0
41.416723999999995, 0, 1
41.510317000000001, 0, 0
41.510495999999996, 1, 0
41.600685999999996, 1, 1
41.602329999999995, 0, 1
41.695256999999998, 1, 1
41.696590999999998, 1, 0
41.787887999999995, 1, 1
41.788013999999997, 0, 1
41.881228000000000, 1, 1
41.882500000000000, 1, 0
41.973214999999996, 1, 1
41.973946999999995, 0, 1
42.066285000000001, 1, 1
42.067461000000002, 1, 0
42.164255999999995, 1, 1
42.164775999999996, 0, 1
42.251753000000001, 1, 1
42.255552999999999, 1, 0
42.344721000000000, 1, 1
42.344850000000001, 0, 1
42.439268999999996, 0, 0
42.439444999999999, 1, 0
42.532395000000001, 1, 1
42.532685999999998, 0, 1
42.623354999999997, 0, 0
42.623759000000000, 1, 0
42.721599999999995, 1, 1
42.721956999999996, 0, 1
42.810468999999998, 0, 0
42.812132999999996, 1, 0
42.904671999999998, 0, 0
42.906016000000001, 0, 1
42.994476999999996, 1, 1
42.997440999999995, 1, 0
43.088994999999997, 1, 1
43.089086999999999, 0, 1
43.185063999999997, 1, 1
43.188085000000001, 1, 0
43.273966999999999, 1, 1
43.273986000000001, 0, 1
43.367764999999999, 1, 1
43.367909999999995, 1, 0
43.460147999999997, 0, 0
43.460467000000001, 0, 1
43.552023999999996, 0, 0
43.552160000000001, 1, 0
43.645036999999995, 0, 0
43.645598999999997, 0, 1
43.739287999999995, 0, 0
43.739343999999996, 1, 0
43.829746000000000, 1, 1
43.830354000000000, 0, 1
43.924537000000001, 1, 1
43.924538999999996, 1, 0
44.018068999999997, 1, 1
44.018259999999998, 0, 1
44.108829000000000, 1, 1
44.110433000000000, 1, 0
44.205135999999996, 1, 1
44.210550999999995, 0, 1
44.297934999999995, 1, 1
44.298353999999996, 1, 0
44.389713000000000, 0, 0
44.389823000000000, 0, 1
44.481192999999998, 1, 1
44.482464000000000, 1, 0
44.572628999999999, 1, 1
44.573729000000000, 0, 1
44.666469999999997, 0, 0
44.667608000000001, 1, 0
44.759940000000000, 1, 1
44.760174999999997, 0, 1
44.852199999999996, 1, 1
44.853210999999995, 1, 0
44.948017999999998, 1, 1
44.948585999999999, 0, 1
45.038973999999996, 1, 1
45.039040999999997, 1, 0
45.131353999999995, 0, 0
45.131405999999998, 0, 1
45.227190000000000, 0, 0
45.228206000000000, 1, 0
45.318759999999997, 0, 0
45.319438999999996, 0, 1
45.410252999999997, 0, 0
45.411000999999999, 1, 0
45.502409000000000, 0, 0
45.502676999999998, 0, 1
45.597269999999995, 0, 0
45.598917000000000, 1, 0
45.688305999999997, 0, 0
45.689219999999999, 0, 1
45.780626999999996, 1, 1
45.781607000000001, 1, 0
45.876422999999996, 1, 1
45.877809999999997, 0, 1
45.967397999999996, 1, 1
45.967616999999997, 1, 0
46.059376000000000, 1, 1
46.060100999999996, 0, 1
46.154980999999999, 0, 0
46.156355999999995, 1, 0
46.248286999999998, 1, 1
46.252444999999994, 0, 1
46.338074999999996, 0, 0
46.338493999999997, 1, 0
46.429625999999999, 0, 0
46.431818000000000, 0, 1
46.524000000000001, 0, 0
46.525069999999999, 1, 0
46.617325000000001, 1, 1
46.617436999999995, 0, 1
46.710104000000001, 1, 1
46.711067000000000, 1, 0
46.804037999999998, 0, 0
46.804161999999998, 0, 1
46.896402999999999, 1, 1
46.897312999999997, 1, 0
46.988751000000001, 1, 1
46.989833999999995, 0, 1
47.083881999999996, 1, 1
47.085874999999994, 1, 0
47.178452000000000, 0, 0
47.179659999999998, 0, 1
47.268003000000000, 0, 0
47.268344999999997, 1, 0
47.359521000000001, 0, 0
47.360292000000001, 0, 1
47.453843999999997, 1, 1
47.455128999999999, 1, 0
47.546008999999998, 0, 0
47.546966999999995, 0, 1
47.637403999999997, 0, 0
47.638146999999996, 1, 0
47.734442000000001, 0, 0
47.734642999999998, 0, 1
47.826042000000001, 0, 0
47.826324000000000, 1, 0
47.918512000000000, 1, 1
47.919463000000000, 0, 1
48.012371999999999, 0, 0
48.013174999999997, 1, 0
48.105221999999998, 0, 0
48.107953999999999, 0, 1
48.200372999999999, 1, 1
48.200465999999999, 1, 0
48.289181999999997, 1, 1
48.289252999999995, 0, 1
48.384903000000001, 0, 0
48.385342999999999, 1, 0
48.475383000000001, 0, 0
48.475425000000001, 0, 1
48.567118000000001, 0, 0
48.567546000000000, 1, 0
48.662378999999994, 0, 0
48.663592000000001, 0, 1
48.753686999999999, 1, 1
48.753768000000001, 1, 0
48.847282000000000, 0, 0
48.847944999999996, 0, 1
48.940447999999996, 1, 1
48.941071999999998, 1, 0
49.033293000000000, 0, 0
49.033370999999995, 0, 1
49.124836999999999, 1, 1
49.125132999999998, 1, 0
49.221004000000001, 1, 1
49.222121999999999, 0, 1
49.314063999999995, 0, 0
49.315759999999997, 1, 0
49.405192000000000, 0, 0
49.406782000000000, 0, 1
49.496738000000001, 0, 0
49.497090000000000, 1, 0
49.590730000000001, 0, 0
49.592323999999998, 0, 1
49.683527999999995, 0, 0
49.684229999999999, 1, 0
49.772065999999995, 0, 0
49.773525999999997, 0, 1
49.863147999999995, 0, 0
49.867837999999999, 1, 0
49.962711999999996, 0, 0
49.962809000000000, 0, 1
50.053737999999996, 0, 0
50.053930999999999, 1, 0
50.151100000000000, 0, 0
50.152906999999999, 0, 1
50.245874000000001, 1, 1
50.247270999999998, 1, 0
50.332952999999996, 0, 0
50.332999000000001, 0, 1
50.425069999999998, 0, 0
50.425319999999999, 1, 0
50.519003999999995, 1, 1
50.520357999999995, 0, 1
50.612029999999997, 1, 1
50.613624999999999, 1, 0
50.706312999999994, 1, 1
50.706644999999995, 0, 1
50.797151999999997, 1, 1
50.798445999999998, 1, 0
50.892078999999995, 1, 1
50.892249999999997, 0, 1
50.982290999999996, 0, 0
50.983066000000001, 1, 0
51.075232999999997, 0, 0
51.075682000000000, 0, 1
51.172292999999996, 1, 1
51.172350999999999, 1, 0
51.267218000000000, 1, 1
51.267930000000000, 0, 1
51.353994000000000, 1, 1
51.354154000000001, 1, 0
51.446891000000001, 1, 1
51.448738999999996, 0, 1
51.541512999999995, 0, 0
51.541936000000000, 1, 0
51.632667999999995, 1, 1
51.632863999999998, 0, 1
51.725680999999994, 1, 1
51.726762999999998, 1, 0
51.818774999999995, 0, 0
51.819863999999995, 0, 1
51.910143999999995, 0, 0
51.910843999999997, 1, 0
52.001677000000001, 1, 1
52.004610999999997, 0, 1
52.098420999999995, 0, 0
52.099104999999994, 1, 0
52.195126999999999, 0, 0
52.195353999999995, 0, 1
52.282947000000000, 0, 0
52.283469999999994, 1, 0
52.377179999999996, 0, 0
52.378470999999998, 0, 1
52.469711999999994, 0, 0
52.470124999999996, 1, 0
52.572741999999998, 0, 0
52.574334999999998, 0, 1
52.653748999999998, 1, 1
52.654581000000000, 1, 0
52.747312999999998, 0, 0
52.747625999999997, 0, 1
52.845768000000000, 1, 1
52.847673999999998, 1, 0
52.932842000000001, 0, 0
52.933012999999995, 0, 1
53.029432000000000, 0, 0
53.031489000000001, 1, 0
53.119776999999999, 1, 1
53.120784999999998, 0, 1
53.214666999999999, 1, 1
53.216626999999995, 1, 0
53.305889999999998, 0, 0
53.306633999999995, 0, 1
53.398925999999996, 1, 1
53.400607999999998, 1, 0
53.488143000000001, 0, 0
53.489818999999997, 0, 1
53.583402000000000, 1, 1
53.583422999999996, 1, 0
53.677167999999995, 0, 0
53.677606999999995, 0, 1
53.769210999999999, 0, 0
53.769373999999999, 1, 0
53.861079999999994, 0, 0
53.862273999999999, 0, 1
53.956364999999998, 0, 0
53.957087999999999, 1, 0
54.048609999999996, 0, 0
54.049773999999999, 0, 1
54.142547000000000, 0, 0
54.143766999999997, 1, 0
54.234083999999996, 1, 1
54.236664999999995, 0, 1
54.327135999999996, 1, 1
54.328229999999998, 1, 0
54.428300999999998, 0, 0
54.429837999999997, 0, 1
54.510462999999994, 1, 1
54.510686999999997, 1, 0
54.608221000000000, 0, 0
54.611486999999997, 0, 1
54.698007999999994, 1, 1
54.698198999999995, 1, 0
54.790009999999995, 1, 1
54.791433999999995, 0, 1
54.886170999999997, 1, 1
54.887726999999998, 1, 0
54.975836999999999, 1, 1
54.976419000000000, 0, 1
55.068152999999995, 1, 1
55.069700999999995, 1, 0
55.166772999999999, 1, 1
55.168363999999997, 0, 1
55.256926999999997, 1, 1
55.258299000000001, 1, 0
55.348267999999997, 1, 1
55.348774999999996, 0, 1
55.437987000000000, 0, 0
55.442463999999994, 1, 0
55.536576999999994, 0, 0
55.537561999999994, 0, 1
55.627325999999996, 0, 0
55.627952000000001, 1, 0
55.718426000000001, 1, 1
55.725194999999999, 0, 1
55.813485999999997, 1, 1
55.814589999999995, 1, 0
55.906766999999995, 1, 1
55.906898999999996, 0, 1
55.997645999999996, 1, 1
55.998453999999995, 1, 0
56.090711999999996, 0, 0
56.090737999999995, 0, 1
56.189427999999999, 1, 1
56.189672999999999, 1, 0
56.276330999999999, 1, 1
56.276831999999999, 0, 1
56.368784999999995, 1, 1
56.369467999999998, 1, 0
56.464492000000000, 1, 1
56.464661999999997, 0, 1
56.556717999999996, 1, 1
56.557260999999997, 1, 0
56.647942999999998, 0, 0
56.649172999999998, 0, 1
56.741187999999994, 0, 0
56.741364999999995, 1, 0
56.835266999999995, 1, 1
56.835335000000001, 0, 1
56.927755999999995, 1, 1
56.928869999999996, 1, 0
57.019344999999994, 1, 1
57.019748999999997, 0, 1
57.113692999999998, 1, 1
57.113724999999995, 1, 0
57.208023999999995, 0, 0
57.211441000000001, 0, 1
57.297984999999997, 0, 0
57.299039999999998, 1, 0
57.391689000000000, 1, 1
57.392261999999995, 0, 1
57.484421999999995, 0, 0
57.485106999999999, 1, 0
57.577386999999995, 0, 0
57.577826999999999, 0, 1
57.669816999999995, 1, 1
57.670165999999995, 1, 0
57.761837000000000, 0, 0
57.763712999999996, 0, 1
57.856204999999996, 1, 1
57.857521999999996, 1, 0
57.948713999999995, 0, 0
57.948845999999996, 0, 1
58.043965999999998, 1, 1
58.045383999999999, 1, 0
58.136052999999997, 0, 0
58.136069999999997, 0, 1
58.230926999999994, 0, 0
58.232478999999998, 1, 0
58.319310999999999, 1, 1
58.320391999999998, 0, 1
58.414127999999998, 0, 0
58.415165999999999, 1, 0
58.505696999999998, 0, 0
58.507638000000000, 0, 1
58.598402999999998, 1, 1
58.599926999999994, 1, 0
58.692062000000000, 0, 0
58.692681999999998, 0, 1
58.783820999999996, 1, 1
58.786400000000000, 1, 0
58.876825999999994, 1, 1
58.878583999999996, 0, 1
58.971872999999995, 0, 0
58.972519999999996, 1, 0
59.062564999999999, 0, 0
59.064596999999999, 0, 1
59.159897999999998, 1, 1
59.160761999999998, 1, 0
59.254390999999998, 0, 0
59.256997999999996, 0, 1
59.342824999999998, 1, 1
59.343978000000000, 1, 0
59.435093999999999, 0, 0
59.436965999999998, 0, 1
59.527512999999999, 1, 1
59.528482999999994, 1, 0
59.620193000000000, 1, 1
59.621507999999999, 0, 1
59.713605999999999, 1, 1
59.715104999999994, 1, 0
59.806151000000000, 1, 1
59.806590999999997, 0, 1
59.902082000000000, 0, 0
59.902497999999994, 1, 0
59.992669999999997, 1, 1
59.994983999999995, 0, 1
60.084555999999999, 1, 1
60.088729000000001, 1, 0
60.178280999999998, 0, 0
60.179625999999999, 0, 1
60.271121999999998, 0, 0
60.271242999999998, 1, 0
60.363287999999997, 0, 0
60.364343999999996, 0, 1
60.453657999999997, 1, 1
60.455348000000001, 1, 0
60.564444999999999, 1, 1
60.565964999999998, 0, 1
60.641213999999998, 1, 1
60.644847999999996, 1, 0
60.734935999999998, 0, 0
60.736393999999997, 0, 1
60.829336999999995, 0, 0
60.830289000000000, 1, 0
60.922630999999996, 1, 1
60.923959999999994, 0, 1
61.013517000000000, 1, 1
61.013524999999994, 1, 0
61.106311999999996, 1, 1
61.106347000000000, 0, 1
61.207412999999995, 1, 1
61.209111000000000, 1, 0
61.292952000000000, 0, 0
61.295102000000000, 0, 1
61.384097999999994, 1, 1
