
-0.100000000000000, 0, 1
-0.095876000000000, 0, 0
0.000000000000000, 0, 1
0.090812000000000, 0, 0
0.185470000000000, 0, 1
0.285782000000000, 0, 0
0.370531000000000, 0, 1
0.462176000000000, 0, 0
0.560158000000000, 0, 1
0.647392000000000, 0, 0
0.743103000000000, 0, 1
0.834086000000000, 0, 0
0.927177000000000, 0, 1
1.021663000000000, 0, 0
1.111558000000000, 0, 1
1.207612000000000, 0, 0
1.296022000000000, 0, 1
1.396549000000000, 0, 0
1.483401000000000, 0, 1
1.578238000000000, 0, 0
1.671880000000000, 0, 1
1.762128000000000, 0, 0
1.858124000000000, 0, 1
1.950895000000000, 0, 0
1.951836000000000, 1, 0
2.041970000000000, 1, 1
2.042537000000000, 0, 1
2.137259000000000, 0, 0
2.141230000000000, 1, 0
2.227780000000000, 1, 1
2.228461000000000, 0, 1
2.316899000000000, 0, 0
2.320864000000000, 1, 0
2.416145000000000, 1, 1
2.420174000000000, 0, 1
2.507223000000000, 0, 0
2.507588000000000, 1, 0
2.601837000000000, 1, 1
2.602707000000000, 0, 1
2.691915000000000, 0, 0
2.692424000000000, 1, 0
2.786491000000000, 1, 1
2.787047000000000, 0, 1
2.880927000000000, 0, 0
2.882224000000000, 1, 0
2.971980000000000, 1, 1
2.972444000000000, 0, 1
3.062677000000000, 0, 0
3.066320000000000, 1, 0
3.156966000000000, 1, 1
3.157308000000000, 0, 1
3.250741000000000, 0, 0
3.251093000000000, 1, 0
3.347647000000000, 1, 1
3.349201000000000, 0, 1
3.439571000000000, 0, 0
3.445183000000000, 1, 0
3.530672000000000, 1, 1
3.531013000000000, 0, 1
3.626005000000000, 0, 0
3.626125000000000, 1, 0
3.711650000000000, 1, 1
3.715092000000000, 0, 1
3.808447000000000, 1, 1
3.813757000000000, 1, 0
3.898337000000000, 1, 1
3.901991000000000, 0, 1
3.992411000000000, 0, 0
3.993174000000000, 1, 0
4.086733000000000, 1, 1
4.087115000000000, 0, 1
4.179775999999999, 0, 0
4.183225999999999, 1, 0
4.273791999999999, 1, 1
4.274408000000000, 0, 1
4.362401000000000, 0, 0
4.363735999999999, 1, 0
4.458945000000000, 1, 1
4.460761000000000, 0, 1
4.551145000000000, 0, 0
4.552150999999999, 1, 0
4.645637000000000, 1, 1
4.646008999999999, 0, 1
4.740993000000000, 1, 1
4.832011000000000, 0, 1
4.834331000000000, 0, 0
4.921870000000000, 0, 1
4.922275000000000, 1, 1
5.019053000000000, 1, 0
5.019489000000000, 0, 0
5.103192000000000, 0, 1
5.106844000000000, 1, 1
5.201312000000000, 1, 0
5.201859000000000, 0, 0
5.293182000000000, 0, 1
5.293629000000000, 1, 1
5.385847000000000, 1, 0
5.386303000000000, 0, 0
5.483213000000000, 0, 1
5.483455999999999, 1, 1
5.569249000000000, 1, 0
5.573058000000000, 0, 0
5.667021999999999, 0, 1
5.668472000000000, 1, 1
5.759346000000000, 1, 0
5.762972000000000, 0, 0
5.851147999999999, 0, 1
5.854572000000000, 1, 1
5.943557999999999, 1, 0
5.943725000000000, 0, 0
6.040913000000000, 0, 1
6.041479000000000, 1, 1
6.129829000000000, 1, 0
6.131612000000000, 0, 0
6.223986000000000, 0, 1
6.225160000000000, 1, 1
6.312831000000000, 1, 0
6.313517000000000, 0, 0
6.407451000000000, 0, 1
6.410692000000000, 1, 1
6.500376999999999, 1, 0
6.500761000000000, 0, 0
6.597277999999999, 0, 1
6.597321000000000, 1, 1
6.682848000000000, 1, 0
6.686429000000000, 0, 0
6.781099999999999, 0, 1
6.781936000000000, 1, 1
6.876389000000000, 1, 0
6.877300000000000, 0, 0
6.963956000000000, 0, 1
6.968710000000000, 1, 1
7.060174000000000, 1, 0
7.060543999999999, 0, 0
7.150395000000000, 0, 1
7.150960000000000, 1, 1
7.243767000000000, 1, 0
7.246734999999999, 0, 0
7.337081000000000, 0, 1
7.337317000000000, 1, 1
7.430498999999999, 1, 0
7.431204999999999, 0, 0
7.524126000000000, 0, 1
7.527849000000000, 1, 1
7.619250000000000, 1, 0
7.619917999999999, 0, 0
7.710118000000000, 0, 1
7.711614000000000, 1, 1
7.800356000000000, 1, 0
7.802235000000000, 0, 0
7.890146000000000, 0, 1
7.893775000000000, 1, 1
7.986880999999999, 1, 0
7.989303000000000, 0, 0
8.077831999999999, 1, 0
8.080375999999999, 1, 1
8.170883999999999, 0, 1
8.267446000000000, 0, 0
8.267806999999999, 1, 0
8.361366000000000, 1, 1
8.362738000000000, 0, 1
8.450920000000000, 0, 0
8.451262000000000, 1, 0
8.544044999999999, 1, 1
8.545271000000000, 0, 1
8.636091000000000, 0, 0
8.636775000000000, 1, 0
8.730362999999999, 1, 1
8.742808000000000, 0, 1
8.821135999999999, 1, 1
8.823781000000000, 1, 0
9.099724000000000, 1, 1
9.203771000000000, 1, 0
9.383410999999999, 1, 1
9.419969999999999, 1, 0
9.470217999999999, 1, 1
9.564762999999999, 1, 0
9.660610000000000, 1, 1
9.753734999999999, 1, 0
9.847337999999999, 1, 1
9.894430999999999, 0, 1
9.936472000000000, 1, 1
9.938473000000000, 1, 0
9.987470999999999, 0, 0
10.031222999999999, 0, 1
10.122978999999999, 0, 0
10.216673999999999, 0, 1
10.308880000000000, 0, 0
10.402274000000000, 0, 1
10.495448000000000, 0, 0
10.589592999999999, 1, 0
10.590366000000000, 1, 1
10.677275000000000, 0, 1
10.680983999999999, 0, 0
10.769333000000000, 1, 0
10.773415999999999, 1, 1
10.863965000000000, 1, 0
10.866247000000000, 0, 0
10.955468000000000, 1, 0
10.959531999999999, 1, 1
11.051501999999999, 0, 1
11.052612000000000, 0, 0
11.147399000000000, 1, 0
11.149094999999999, 1, 1
11.238142000000000, 0, 1
11.238740000000000, 0, 0
11.328400000000000, 0, 1
11.330682999999999, 1, 1
11.422601000000000, 0, 1
11.423681000000000, 0, 0
11.513311999999999, 1, 0
11.516888000000000, 1, 1
11.610199000000000, 0, 1
11.610227000000000, 0, 0
11.701278000000000, 1, 0
11.702183999999999, 1, 1
11.794682999999999, 0, 1
11.795496999999999, 0, 0
11.887974000000000, 1, 0
11.888833999999999, 1, 1
11.978945999999999, 0, 1
11.979792000000000, 0, 0
12.073153000000000, 1, 0
12.073775999999999, 1, 1
12.167017999999999, 1, 0
12.167043999999999, 0, 0
12.260133999999999, 1, 0
12.261075000000000, 1, 1
12.352330000000000, 0, 1
12.352936000000000, 0, 0
12.444604000000000, 1, 0
12.445471000000000, 1, 1
12.537402999999999, 0, 1
12.538283000000000, 0, 0
12.632629000000000, 1, 0
12.633599000000000, 1, 1
12.722342999999999, 0, 1
12.723224999999999, 0, 0
12.816391999999999, 1, 0
12.817397999999999, 1, 1
12.909500000000000, 0, 1
12.910416999999999, 0, 0
13.000805999999999, 1, 0
13.001541000000000, 1, 1
13.095492000000000, 0, 1
13.096344000000000, 0, 0
13.187681999999999, 1, 0
13.188568000000000, 1, 1
13.280899999999999, 0, 1
13.281659999999999, 0, 0
13.372622000000000, 1, 0
13.373749999999999, 1, 1
13.464473999999999, 1, 0
13.466341999999999, 0, 0
13.559804999999999, 1, 0
13.560627999999999, 1, 1
13.650748000000000, 0, 1
13.656042999999999, 0, 0
13.742305000000000, 1, 0
13.743131000000000, 1, 1
13.834327999999999, 0, 1
13.835047999999999, 0, 0
13.927710999999999, 1, 0
13.931215000000000, 1, 1
14.020327000000000, 0, 1
14.023871999999999, 0, 0
14.117118999999999, 0, 1
14.117464000000000, 1, 1
14.206627999999998, 0, 1
14.210599000000000, 0, 0
14.302811000000000, 1, 0
14.303702999999999, 1, 1
14.394874000000000, 0, 1
14.395890000000000, 0, 0
14.487197999999999, 1, 0
14.487884999999999, 1, 1
14.586257999999999, 0, 1
14.587121000000000, 0, 0
14.670632999999999, 1, 0
14.672091999999999, 1, 1
14.764970000000000, 0, 1
14.765908999999999, 0, 0
14.860600000000000, 1, 0
14.952345999999999, 0, 0
14.953123000000000, 0, 1
