0.000000000000000, 0, 1
0.001158460000000, 1, 1
0.091916920000000, 1, 0
0.094337400000000, 0, 0
0.185683600000000, 0, 1
0.186133420000000, 1, 1
0.278492120000000, 1, 0
0.278971760000000, 0, 0
0.370277960000000, 0, 1
0.371236140000000, 1, 1
0.464440660000000, 1, 0
0.465067240000000, 0, 0
0.557490720000000, 0, 1
0.558044240000000, 1, 1
0.650606740000000, 1, 0
0.651316800000000, 0, 0
0.743337840000000, 0, 1
0.743878480000000, 1, 1
0.836245240000000, 1, 0
0.836635240000000, 0, 0
0.928009880000000, 0, 1
0.929114620000000, 1, 1
1.021781820000000, 1, 0
1.023080020000000, 0, 0
1.114665980000000, 0, 1
1.115116080000000, 1, 1
1.207207320000000, 1, 0
1.207879480000000, 0, 0
1.300119820000000, 0, 1
1.300626380000000, 1, 1
1.393107840000000, 1, 0
1.393383380000000, 0, 0
1.486120740000000, 0, 1
1.486409260000000, 1, 1
1.579063520000000, 1, 0
1.579561500000000, 0, 0
1.671545820000000, 0, 1
1.672742860000000, 1, 1
1.761863560000000, 1, 0
1.762491380000000, 0, 0
1.856788000000000, 0, 1
1.858083780000000, 1, 1
1.950901900000000, 1, 0
1.951181540000000, 0, 0
2.043778680000000, 0, 1
2.044362600000000, 1, 1
2.133655480000000, 1, 0
2.137021940000000, 0, 0
2.229887040000000, 0, 1
2.230585800000000, 1, 1
2.322471500000000, 1, 0
2.331764820000000, 0, 0
2.411740760000000, 0, 1
2.415198380000000, 1, 1
2.506881840000000, 1, 0
2.507170400000000, 0, 0
2.600992980000000, 0, 1
2.601303660000000, 1, 1
2.698852520000000, 1, 0
2.699214540000000, 0, 0
2.798837960000000, 0, 1
2.799368380000000, 1, 1
2.876192920000000, 1, 0
2.880773680000000, 0, 0
2.971748520000000, 0, 1
2.973059340000000, 1, 1
3.065010780000000, 1, 0
3.067969380000000, 0, 0
3.153266720000000, 0, 1
3.156750060000000, 1, 1
3.251329320000000, 1, 0
3.251515520000000, 0, 0
3.343544480000000, 0, 1
3.344000680000000, 1, 1
3.435981840000000, 1, 0
3.436751300000000, 0, 0
3.529508520000000, 0, 1
3.530094360000000, 1, 1
3.623431360000000, 1, 0
3.624314220000000, 0, 0
3.715549860000000, 0, 1
3.715737260000000, 1, 1
3.808881760000000, 1, 0
3.809763200000000, 0, 0
3.897986440000000, 0, 1
3.898128920000000, 1, 1
3.994615260000000, 1, 0
3.995137260000000, 0, 0
4.088729600000000, 0, 1
4.091517480000000, 1, 1
4.179541140000000, 1, 0
4.179655980000000, 0, 0
4.271826220000000, 0, 1
4.272708280000000, 1, 1
4.365345060000000, 1, 0
4.365654980000000, 0, 0
4.458203720000000, 0, 1
4.458519180000000, 1, 1
4.552727900000000, 1, 0
4.553935080000000, 0, 0
4.644271800000000, 0, 1
4.644748880000000, 1, 1
4.736958440000000, 1, 0
4.737496180000000, 0, 0
4.830280400000000, 0, 1
4.830833660000000, 1, 1
4.922979860000000, 1, 0
4.923309200000000, 0, 0
